                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     74,                0.83223,                0.42525,                0.83284,                0.84923,                0.72374,                0.78555,                0.49083,                 1.1677,                0.79031,                 0.8498,               0.005182,               0.005182,               0.005182
                     75,                0.82516,                0.42474,                0.83158,                0.85093,                0.72321,                0.78634,                0.49068,                 1.1673,                 0.7902,                0.84974,               0.005116,               0.005116,               0.005116
                     76,                0.82417,                0.42372,                0.83216,                0.85031,                0.72302,                0.78665,                0.49073,                  1.166,                0.78994,                0.84961,                0.00505,                0.00505,                0.00505
                     77,                0.82096,                 0.4207,                0.83192,                0.84587,                0.72477,                0.78659,                0.49131,                 1.1671,                0.78993,                0.84965,               0.004984,               0.004984,               0.004984
                     78,                0.82127,                0.42154,                0.83268,                 0.8544,                0.72132,                 0.7869,                0.49163,                 1.1663,                 0.7879,                0.84962,               0.004918,               0.004918,               0.004918
                     79,                0.82431,                0.42228,                0.83192,                0.85143,                0.72271,                0.78707,                0.49252,                  1.167,                0.78926,                0.84966,               0.004852,               0.004852,               0.004852
                     80,                0.81739,                0.41602,                0.83031,                0.85067,                0.72379,                0.78756,                0.49242,                 1.1657,                 0.7877,                0.84953,               0.004786,               0.004786,               0.004786
                     81,                0.81326,                0.41532,                0.82988,                0.85086,                0.72415,                0.78784,                0.49349,                 1.1649,                0.78836,                0.84946,                0.00472,                0.00472,                0.00472
                     82,                0.81407,                0.41406,                0.83214,                0.85033,                 0.7241,                0.78776,                 0.4932,                 1.1653,                0.78724,                0.84944,               0.004654,               0.004654,               0.004654
                     83,                0.81609,                0.41677,                0.83176,                0.84947,                0.72432,                 0.7881,                 0.4943,                 1.1651,                0.78591,                0.84946,               0.004588,               0.004588,               0.004588
                     84,                0.81268,                0.41469,                0.82874,                0.84934,                0.72523,                0.78875,                0.49397,                  1.165,                0.78471,                0.84924,               0.004522,               0.004522,               0.004522
                     85,                0.80914,                0.41172,                0.83031,                0.85477,                0.72174,                0.78903,                0.49538,                 1.1642,                0.78483,                0.84922,               0.004456,               0.004456,               0.004456
                     86,                0.80353,                0.40887,                0.82823,                 0.8515,                 0.7244,                0.78913,                0.49588,                 1.1648,                0.78409,                0.84932,                0.00439,                0.00439,                0.00439
                     87,                0.80477,                0.40882,                0.83017,                0.85517,                0.72194,                 0.7896,                0.49588,                 1.1643,                0.78219,                0.84934,               0.004324,               0.004324,               0.004324
                     88,                 0.7962,                0.40553,                0.82822,                0.86181,                0.72037,                0.78995,                0.49592,                 1.1653,                0.78084,                 0.8492,               0.004258,               0.004258,               0.004258
                     89,                0.79544,                 0.4047,                0.82855,                0.85791,                0.72125,                0.79035,                0.49617,                 1.1652,                 0.7806,                0.84923,               0.004192,               0.004192,               0.004192
                     90,                0.79589,                0.40255,                0.82994,                0.85437,                0.72234,                0.79041,                0.49583,                 1.1659,                0.77992,                0.84928,               0.004126,               0.004126,               0.004126
                     91,                0.79832,                0.40278,                0.82782,                0.85789,                0.72143,                0.79038,                0.49593,                 1.1657,                0.77958,                0.84937,                0.00406,                0.00406,                0.00406
                     92,                 0.7956,                0.40129,                 0.8283,                 0.8584,                0.72156,                 0.7909,                0.49627,                 1.1652,                0.77828,                 0.8493,               0.003994,               0.003994,               0.003994
                     93,                0.78825,                0.39923,                0.82626,                 0.8617,                0.71841,                0.79091,                0.49644,                 1.1649,                 0.7776,                0.84925,               0.003928,               0.003928,               0.003928
                     94,                0.79095,                0.39904,                0.82627,                0.86291,                 0.7205,                0.79129,                0.49683,                 1.1647,                0.77717,                0.84926,               0.003862,               0.003862,               0.003862
                     95,                0.78614,                0.39767,                0.82479,                0.86868,                0.71696,                0.79243,                0.49728,                 1.1641,                0.77656,                0.84937,               0.003796,               0.003796,               0.003796
                     96,                0.78517,                0.39603,                0.82583,                0.86977,                0.71586,                0.79163,                0.49683,                  1.165,                0.77583,                0.84948,                0.00373,                0.00373,                0.00373
                     97,                0.78279,                 0.3941,                0.82474,                0.87116,                0.71716,                0.79309,                  0.497,                  1.165,                0.77569,                0.84938,               0.003664,               0.003664,               0.003664
                     98,                0.77904,                0.39023,                0.82624,                0.87098,                0.71798,                0.79338,                0.49653,                 1.1647,                0.77515,                0.84943,               0.003598,               0.003598,               0.003598
                     99,                0.77873,                0.39053,                0.82367,                0.87095,                0.71704,                0.79356,                0.49797,                 1.1643,                0.77492,                 0.8495,               0.003532,               0.003532,               0.003532
