                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     52,                0.99608,                 1.2261,                0.83483,                0.49286,                0.54432,                0.52636,                0.37851,                0.87294,                 1.1063,                0.82553,               0.008317,               0.008317,               0.008317
                     53,                 1.0064,                 1.2219,                0.83239,                0.49972,                 0.5478,                0.52534,                0.37827,                0.86981,                 1.0996,                 0.8275,               0.008284,               0.008284,               0.008284
                     54,                0.99538,                 1.2295,                0.83716,                0.50321,                0.54246,                0.53143,                0.38299,                0.86569,                  1.088,                0.82548,               0.008251,               0.008251,               0.008251
                     55,                0.99233,                 1.2296,                0.83737,                 0.5512,                0.53595,                0.53722,                0.38691,                0.86275,                 1.0798,                0.82364,               0.008218,               0.008218,               0.008218
                     56,                0.99596,                 1.2205,                0.83414,                0.54506,                0.52849,                0.54328,                0.39245,                0.86918,                 1.0771,                0.82591,               0.008185,               0.008185,               0.008185
                     57,                0.98968,                 1.2126,                0.83555,                0.52997,                0.55644,                0.54873,                 0.3962,                0.85551,                  1.057,                0.82574,               0.008152,               0.008152,               0.008152
                     58,                0.98123,                 1.1829,                0.83584,                 0.5828,                0.52464,                0.54983,                0.40136,                0.85818,                 1.0557,                0.82476,               0.008119,               0.008119,               0.008119
                     59,                0.99901,                 1.2067,                0.83273,                0.53041,                0.53451,                0.54977,                0.39817,                0.85561,                 1.0539,                 0.8243,               0.008086,               0.008086,               0.008086
                     60,                0.96744,                 1.1995,                0.83169,                0.50307,                0.55781,                0.55461,                0.40554,                 0.8539,                 1.0461,                0.82316,               0.008053,               0.008053,               0.008053
                     61,                0.98069,                 1.1939,                0.83401,                0.52678,                0.57786,                0.56329,                0.41249,                0.85631,                 1.0316,                0.82327,                0.00802,                0.00802,                0.00802
                     62,                0.97576,                 1.1666,                0.83465,                0.56582,                0.55677,                0.57004,                0.41505,                  0.859,                 1.0216,                0.82538,               0.007987,               0.007987,               0.007987
                     63,                0.97532,                 1.1802,                  0.834,                0.58869,                0.53803,                0.56635,                0.41328,                 0.8501,                 1.0247,                 0.8252,               0.007954,               0.007954,               0.007954
                     64,                0.97379,                 1.1794,                0.83272,                0.53611,                0.55222,                 0.5635,                0.41322,                0.85128,                 1.0233,                0.82582,               0.007921,               0.007921,               0.007921
                     65,                0.97235,                 1.1606,                0.83456,                0.52808,                0.56479,                0.57279,                0.41647,                0.84823,                 1.0166,                0.82346,               0.007888,               0.007888,               0.007888
                     66,                0.96534,                 1.1514,                0.83434,                0.55214,                0.55285,                0.57293,                0.42033,                 0.8517,                 1.0072,                0.82715,               0.007855,               0.007855,               0.007855
