                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     54,                0.99436,                 1.2446,                0.83755,                0.51747,                0.52788,                0.53146,                0.38273,                0.85742,                 1.1034,                0.82663,               0.008251,               0.008251,               0.008251
                     55,                0.99511,                 1.2434,                0.83799,                 0.5013,                0.54938,                0.52713,                 0.3818,                0.85749,                 1.1089,                0.82582,               0.008218,               0.008218,               0.008218
                     56,                 1.0013,                 1.2327,                0.83546,                0.54351,                0.53203,                0.53898,                0.38818,                0.86145,                 1.1012,                0.82659,               0.008185,               0.008185,               0.008185
                     57,                0.99512,                 1.2243,                0.83673,                 0.5074,                0.54284,                0.53666,                0.38754,                0.85118,                 1.0932,                0.82712,               0.008152,               0.008152,               0.008152
                     58,                0.98614,                 1.1914,                0.83681,                0.52766,                0.55874,                0.54792,                0.39866,                0.85009,                 1.0792,                0.82694,               0.008119,               0.008119,               0.008119
                     59,                 1.0035,                 1.2176,                0.83372,                0.52099,                0.55317,                0.54358,                0.39347,                0.85174,                 1.0722,                0.82531,               0.008086,               0.008086,               0.008086
                     60,                0.97453,                 1.2179,                 0.8332,                0.53502,                0.52765,                0.54706,                 0.3968,                0.84806,                 1.0686,                0.82622,               0.008053,               0.008053,               0.008053
                     61,                0.98109,                 1.1975,                0.83519,                0.54296,                0.54452,                0.55216,                0.40367,                0.84661,                 1.0646,                0.82475,                0.00802,                0.00802,                0.00802
                     62,                0.97627,                 1.1873,                0.83628,                0.55631,                0.56368,                0.55799,                0.40514,                0.84831,                 1.0547,                0.82497,               0.007987,               0.007987,               0.007987
                     63,                0.97921,                  1.184,                0.83436,                0.53687,                0.55491,                0.56435,                0.41142,                0.84319,                 1.0448,                0.82489,               0.007954,               0.007954,               0.007954
